session_id,user_id,variant,timestamp,event_type,country,device,age_group,conversion
1011936,1893,variant_b,2023-01-29 22:00:53,purchase_started,Iceland,mobile,25-34,True
1012057,1385,variant_a,2023-01-10 13:00:00,page_view,Iceland,desktop,35-44,True
1012057,1385,variant_a,2023-01-10 13:00:25,purchase_completed,Iceland,desktop,35-44,True
1012057,1385,variant_a,2023-01-10 13:00:54,purchase_started,Iceland,desktop,35-44,True
1012307,3124,variant_b,2023-01-27 14:00:00,page_view,Germany,mobile,45-54,True
1012307,3124,variant_b,2023-01-27 14:00:11,purchase_completed,Germany,mobile,45-54,True
1012307,3124,variant_b,2023-01-27 14:00:22,purchase_started,Germany,mobile,45-54,True
1012310,1965,variant_a,2023-01-15 08:00:00,page_view,France,desktop,35-44,True
1012310,1965,variant_a,2023-01-15 08:00:07,purchase_completed,France,desktop,35-44,True
1012310,1965,variant_a,2023-01-15 08:00:13,purchase_started,France,desktop,35-44,True
1012343,497,variant_a,2023-01-28 07:00:00,page_view,UK,tablet,35-44,True
1012343,497,variant_a,2023-01-28 07:00:14,purchase_completed,UK,tablet,35-44,True
1012343,497,variant_a,2023-01-28 07:00:42,purchase_started,UK,tablet,35-44,True
1012395,1099,variant_a,2023-01-18 11:00:00,page_view,Iceland,mobile,35-44,True
1012395,1099,variant_a,2023-01-18 11:00:11,purchase_completed,Iceland,mobile,35-44,True
1012395,1099,variant_a,2023-01-18 11:00:30,purchase_started,Iceland,mobile,35-44,True
1012410,4071,variant_b,2023-01-12 08:00:00,page_view,Iceland,mobile,55+,True
1012410,4071,variant_b,2023-01-12 08:00:06,purchase_completed,Iceland,mobile,55+,True
1012410,4071,variant_b,2023-01-12 08:00:11,purchase_started,Iceland,mobile,55+,True
1012518,128,variant_a,2023-01-11 17:00:00,page_view,UK,desktop,35-44,True
1012518,128,variant_a,2023-01-11 17:00:15,purchase_completed,UK,desktop,35-44,True
1012518,128,variant_a,2023-01-11 17:00:45,purchase_started,UK,desktop,35-44,True
1012619,3928,variant_b,2023-01-13 12:00:00,page_view,Iceland,desktop,35-44,True
1012619,3928,variant_b,2023-01-13 12:00:20,purchase_completed,Iceland,desktop,35-44,True
1012619,3928,variant_b,2023-01-13 12:00:31,purchase_started,Iceland,desktop,35-44,True
1012675,4926,variant_b,2023-01-11 09:00:00,page_view,Iceland,tablet,35-44,True
1012675,4926,variant_b,2023-01-11 09:00:28,purchase_completed,Iceland,tablet,35-44,True
1012675,4926,variant_b,2023-01-11 09:00:34,purchase_started,Iceland,tablet,35-44,True
1012732,3736,variant_b,2023-01-16 11:00:00,page_view,France,mobile,45-54,True
1012732,3736,variant_b,2023-01-16 11:00:08,purchase_completed,France,mobile,45-54,True
1012732,3736,variant_b,2023-01-16 11:00:22,purchase_started,France,mobile,45-54,True
1012832,992,variant_a,2023-01-10 05:00:00,page_view,Iceland,desktop,18-24,True
1012832,992,variant_a,2023-01-10 05:00:09,purchase_completed,Iceland,desktop,18-24,True
1012832,992,variant_a,2023-01-10 05:00:30,purchase_started,Iceland,desktop,18-24,True
1012860,4221,variant_a,2023-01-29 08:00:00,page_view,UK,desktop,35-44,True
1012860,4221,variant_a,2023-01-29 08:00:13,purchase_completed,UK,desktop,35-44,True
1012860,4221,variant_a,2023-01-29 08:00:26,purchase_started,UK,desktop,35-44,True
1012950,4127,variant_b,2023-01-11 16:00:00,page_view,Iceland,desktop,35-44,True
1012950,4127,variant_b,2023-01-11 16:00:30,purchase_completed,Iceland,desktop,35-44,True
1012950,4127,variant_b,2023-01-11 16:00:53,purchase_started,Iceland,desktop,35-44,True
1013061,1211,variant_b,2023-01-02 07:00:00,page_view,Iceland,desktop,35-44,True
1013061,1211,variant_b,2023-01-02 07:00:11,purchase_completed,Iceland,desktop,35-44,True
1013061,1211,variant_b,2023-01-02 07:00:25,purchase_started,Iceland,desktop,35-44,True
1013122,4718,variant_b,2023-01-28 12:00:00,page_view,Iceland,tablet,25-34,True
1013122,4718,variant_b,2023-01-28 12:00:27,purchase_completed,Iceland,tablet,25-34,True
1013122,4718,variant_b,2023-01-28 12:00:39,purchase_started,Iceland,tablet,25-34,True
1013159,1132,variant_b,2023-01-15 18:00:00,page_view,Iceland,desktop,25-34,True
1013159,1132,variant_b,2023-01-15 18:00:17,purchase_completed,Iceland,desktop,25-34,True
1013159,1132,variant_b,2023-01-15 18:00:33,purchase_started,Iceland,desktop,25-34,True
1013274,3660,variant_b,2023-01-13 21:00:00,page_view,Iceland,mobile,45-54,True
1013274,3660,variant_b,2023-01-13 21:00:05,purchase_completed,Iceland,mobile,45-54,True
1013274,3660,variant_b,2023-01-13 21:00:31,purchase_started,Iceland,mobile,45-54,True
1013288,1504,variant_b,2023-01-28 14:00:00,page_view,Iceland,desktop,35-44,True
1013288,1504,variant_b,2023-01-28 14:00:23,purchase_completed,Iceland,desktop,35-44,True
1013288,1504,variant_b,2023-01-28 14:00:33,purchase_started,Iceland,desktop,35-44,True
1013560,1985,variant_b,2023-01-13 12:00:00,page_view,UK,desktop,25-34,True
1013560,1985,variant_b,2023-01-13 12:00:21,purchase_completed,UK,desktop,25-34,True
1013560,1985,variant_b,2023-01-13 12:00:35,purchase_started,UK,desktop,25-34,True
1013681,1587,variant_b,2023-01-22 13:00:00,page_view,Germany,mobile,25-34,True
1013681,1587,variant_b,2023-01-22 13:00:20,purchase_completed,Germany,mobile,25-34,True
1013681,1587,variant_b,2023-01-22 13:00:46,purchase_started,Germany,mobile,25-34,True
1013718,1078,variant_a,2023-01-30 21:00:00,page_view,Germany,desktop,45-54,True
1013718,1078,variant_a,2023-01-30 21:00:14,purchase_completed,Germany,desktop,45-54,True
1013718,1078,variant_a,2023-01-30 21:00:35,purchase_started,Germany,desktop,45-54,True
1013731,1431,variant_b,2023-01-19 16:00:00,page_view,Iceland,mobile,25-34,True
1013731,1431,variant_b,2023-01-19 16:00:08,purchase_completed,Iceland,mobile,25-34,True
1013731,1431,variant_b,2023-01-19 16:00:19,purchase_started,Iceland,mobile,25-34,True
1013871,4720,variant_b,2023-01-29 19:00:00,page_view,Iceland,tablet,35-44,True
1013871,4720,variant_b,2023-01-29 19:00:12,purchase_completed,Iceland,tablet,35-44,True
1013871,4720,variant_b,2023-01-29 19:00:31,purchase_started,Iceland,tablet,35-44,True
1013928,1109,variant_b,2023-01-17 04:00:00,page_view,Germany,desktop,55+,True
1013928,1109,variant_b,2023-01-17 04:00:12,purchase_completed,Germany,desktop,55+,True
1013928,1109,variant_b,2023-01-17 04:00:37,purchase_started,Germany,desktop,55+,True
1013947,751,variant_a,2023-01-15 18:00:00,page_view,Germany,mobile,35-44,True
1013947,751,variant_a,2023-01-15 18:00:07,purchase_completed,Germany,mobile,35-44,True
1013947,751,variant_a,2023-01-15 18:00:28,purchase_started,Germany,mobile,35-44,True
1013959,799,variant_a,2023-01-28 02:00:00,page_view,Iceland,mobile,55+,True
1013959,799,variant_a,2023-01-28 02:00:22,purchase_completed,Iceland,mobile,55+,True
1013959,799,variant_a,2023-01-28 02:00:32,purchase_started,Iceland,mobile,55+,True
1014269,3033,variant_a,2023-01-15 13:00:00,page_view,Germany,desktop,25-34,True
1014269,3033,variant_a,2023-01-15 13:00:24,purchase_completed,Germany,desktop,25-34,True
1014269,3033,variant_a,2023-01-15 13:00:40,purchase_started,Germany,desktop,25-34,True
1014384,1061,variant_b,2023-01-28 22:00:00,page_view,UK,tablet,35-44,True
1014384,1061,variant_b,2023-01-28 22:00:17,purchase_completed,UK,tablet,35-44,True
1014384,1061,variant_b,2023-01-28 22:00:45,purchase_started,UK,tablet,35-44,True
1014419,431,variant_a,2023-01-09 18:00:00,page_view,Germany,desktop,25-34,True
1014419,431,variant_a,2023-01-09 18:00:10,purchase_completed,Germany,desktop,25-34,True
1014419,431,variant_a,2023-01-09 18:00:23,download_brochure,Germany,desktop,25-34,True
1014419,431,variant_a,2023-01-09 18:00:30,purchase_started,Germany,desktop,25-34,True
1014459,4345,variant_b,2023-01-18 14:00:00,page_view,France,mobile,35-44,True
1014459,4345,variant_b,2023-01-18 14:00:08,purchase_completed,France,mobile,35-44,True
1014459,4345,variant_b,2023-01-18 14:00:24,share_link,France,mobile,35-44,True
1014459,4345,variant_b,2023-01-18 14:00:53,purchase_started,France,mobile,35-44,True
1014603,689,variant_b,2023-01-19 18:00:00,page_view,Germany,mobile,35-44,True
1014603,689,variant_b,2023-01-19 18:00:10,purchase_completed,Germany,mobile,35-44,True
1014603,689,variant_b,2023-01-19 18:00:40,purchase_started,Germany,mobile,35-44,True
1014622,3723,variant_a,2023-01-25 13:00:00,page_view,France,desktop,35-44,True
1014622,3723,variant_a,2023-01-25 13:00:09,purchase_completed,France,desktop,35-44,True
1014622,3723,variant_a,2023-01-25 13:00:29,purchase_started,France,desktop,35-44,True
1014758,3048,variant_b,2023-01-05 08:00:00,page_view,UK,desktop,35-44,True
1014758,3048,variant_b,2023-01-05 08:00:12,purchase_completed,UK,desktop,35-44,True
1014758,3048,variant_b,2023-01-05 08:00:22,purchase_started,UK,desktop,35-44,True
1014971,4993,variant_a,2023-01-04 12:00:00,page_view,Iceland,desktop,35-44,True
1014971,4993,variant_a,2023-01-04 12:00:15,purchase_completed,Iceland,desktop,35-44,True
1014971,4993,variant_a,2023-01-04 12:00:22,share_link,Iceland,desktop,35-44,True
1014971,4993,variant_a,2023-01-04 12:00:34,purchase_started,Iceland,desktop,35-44,True
1015002,128,variant_a,2023-01-05 08:00:00,page_view,UK,desktop,35-44,True
1015002,128,variant_a,2023-01-05 08:00:26,purchase_completed,UK,desktop,35-44,True
1015002,128,variant_a,2023-01-05 08:00:40,purchase_started,UK,desktop,35-44,True
1015069,4512,variant_b,2023-01-22 14:00:00,page_view,UK,desktop,25-34,True
1015069,4512,variant_b,2023-01-22 14:00:23,purchase_completed,UK,desktop,25-34,True
1015069,4512,variant_b,2023-01-22 14:00:35,purchase_started,UK,desktop,25-34,True
1015178,4990,variant_a,2023-01-13 09:00:00,page_view,France,desktop,35-44,True
1015178,4990,variant_a,2023-01-13 09:00:16,purchase_completed,France,desktop,35-44,True
1015178,4990,variant_a,2023-01-13 09:00:46,purchase_started,France,desktop,35-44,True
1015197,330,variant_a,2023-01-08 01:00:00,page_view,Iceland,mobile,35-44,True
1015197,330,variant_a,2023-01-08 01:00:14,purchase_completed,Iceland,mobile,35-44,True
1015197,330,variant_a,2023-01-08 01:00:41,purchase_started,Iceland,mobile,35-44,True
1015210,3722,variant_a,2023-01-28 13:00:00,page_view,France,desktop,45-54,True
1015210,3722,variant_a,2023-01-28 13:00:23,purchase_completed,France,desktop,45-54,True
1015210,3722,variant_a,2023-01-28 13:00:37,purchase_started,France,desktop,45-54,True
1015255,4621,variant_b,2023-01-18 10:00:00,page_view,UK,mobile,35-44,True
1015255,4621,variant_b,2023-01-18 10:00:23,purchase_completed,UK,mobile,35-44,True
1015255,4621,variant_b,2023-01-18 10:00:29,purchase_started,UK,mobile,35-44,True
1015315,3791,variant_a,2023-01-04 08:00:00,page_view,Iceland,desktop,25-34,True
1015315,3791,variant_a,2023-01-04 08:00:24,purchase_completed,Iceland,desktop,25-34,True
1015315,3791,variant_a,2023-01-04 08:00:38,purchase_started,Iceland,desktop,25-34,True
1015323,3913,variant_b,2023-01-03 10:00:00,page_view,UK,tablet,18-24,True
1015323,3913,variant_b,2023-01-03 10:00:12,purchase_completed,UK,tablet,18-24,True
1015323,3913,variant_b,2023-01-03 10:00:22,purchase_started,UK,tablet,18-24,True
1015497,2826,variant_a,2023-01-20 15:00:00,page_view,UK,desktop,35-44,True
1015497,2826,variant_a,2023-01-20 15:00:27,purchase_completed,UK,desktop,35-44,True
1015497,2826,variant_a,2023-01-20 15:00:49,purchase_started,UK,desktop,35-44,True
1015553,219,variant_a,2023-01-10 11:00:00,page_view,Iceland,desktop,25-34,True
1015553,219,variant_a,2023-01-10 11:00:22,purchase_completed,Iceland,desktop,25-34,True
1015553,219,variant_a,2023-01-10 11:00:27,purchase_started,Iceland,desktop,25-34,True
1015710,468,variant_b,2023-01-29 16:00:00,page_view,France,desktop,45-54,True
1015710,468,variant_b,2023-01-29 16:00:05,purchase_completed,France,desktop,45-54,True
1015710,468,variant_b,2023-01-29 16:00:24,purchase_started,France,desktop,45-54,True
1015986,384,variant_b,2023-01-22 12:00:00,page_view,UK,desktop,25-34,True
1015986,384,variant_b,2023-01-22 12:00:06,purchase_completed,UK,desktop,25-34,True
1015986,384,variant_b,2023-01-22 12:00:15,purchase_started,UK,desktop,25-34,True
1015998,744,variant_a,2023-01-14 08:00:00,page_view,Iceland,desktop,25-34,True
1015998,744,variant_a,2023-01-14 08:00:11,purchase_completed,Iceland,desktop,25-34,True
1015998,744,variant_a,2023-01-14 08:00:35,purchase_started,Iceland,desktop,25-34,True
1016067,3627,variant_a,2023-01-30 10:00:00,page_view,Germany,desktop,35-44,True
1016067,3627,variant_a,2023-01-30 10:00:08,purchase_completed,Germany,desktop,35-44,True
1016067,3627,variant_a,2023-01-30 10:00:24,purchase_started,Germany,desktop,35-44,True
1016395,1448,variant_b,2023-01-11 07:00:00,page_view,Iceland,tablet,25-34,True
1016395,1448,variant_b,2023-01-11 07:00:25,purchase_completed,Iceland,tablet,25-34,True
1016395,1448,variant_b,2023-01-11 07:00:38,purchase_started,Iceland,tablet,25-34,True
1016456,3668,variant_b,2023-01-12 08:00:00,page_view,Germany,desktop,35-44,True
1016456,3668,variant_b,2023-01-12 08:00:27,purchase_completed,Germany,desktop,35-44,True
1016456,3668,variant_b,2023-01-12 08:00:55,purchase_started,Germany,desktop,35-44,True
1016516,610,variant_b,2023-01-14 15:00:00,page_view,UK,mobile,35-44,True
1016516,610,variant_b,2023-01-14 15:00:26,purchase_completed,UK,mobile,35-44,True
1016516,610,variant_b,2023-01-14 15:00:33,purchase_started,UK,mobile,35-44,True
1016577,4069,variant_b,2023-01-06 11:00:00,page_view,Germany,mobile,25-34,True
1016577,4069,variant_b,2023-01-06 11:00:09,purchase_completed,Germany,mobile,25-34,True
1016577,4069,variant_b,2023-01-06 11:00:16,purchase_started,Germany,mobile,25-34,True
1016854,1370,variant_a,2023-01-28 15:00:00,page_view,UK,desktop,25-34,True
1016854,1370,variant_a,2023-01-28 15:00:09,purchase_completed,UK,desktop,25-34,True
1016854,1370,variant_a,2023-01-28 15:00:22,purchase_started,UK,desktop,25-34,True
1016894,1739,variant_a,2023-01-06 11:00:00,page_view,Iceland,mobile,45-54,True
1016894,1739,variant_a,2023-01-06 11:00:27,purchase_completed,Iceland,mobile,45-54,True
1016894,1739,variant_a,2023-01-06 11:00:33,purchase_started,Iceland,mobile,45-54,True
1017442,2100,variant_b,2023-01-18 12:00:00,page_view,Germany,desktop,35-44,True
1017442,2100,variant_b,2023-01-18 12:00:12,purchase_completed,Germany,desktop,35-44,True
1017442,2100,variant_b,2023-01-18 12:00:29,purchase_started,Germany,desktop,35-44,True
1017484,4170,variant_b,2023-01-03 02:00:00,page_view,Germany,mobile,25-34,True
1017484,4170,variant_b,2023-01-03 02:00:23,purchase_completed,Germany,mobile,25-34,True
1017484,4170,variant_b,2023-01-03 02:00:49,purchase_started,Germany,mobile,25-34,True
1017509,2720,variant_b,2023-01-07 19:00:00,page_view,UK,desktop,35-44,True
1017509,2720,variant_b,2023-01-07 19:00:05,purchase_completed,UK,desktop,35-44,True
1017509,2720,variant_b,2023-01-07 19:00:24,purchase_started,UK,desktop,35-44,True
1017546,43,variant_a,2023-01-10 21:00:00,page_view,France,desktop,18-24,True
1017546,43,variant_a,2023-01-10 21:00:23,purchase_completed,France,desktop,18-24,True
1017546,43,variant_a,2023-01-10 21:00:35,purchase_started,France,desktop,18-24,True
1017692,550,variant_b,2023-01-06 15:00:00,page_view,Iceland,desktop,35-44,True
1017692,550,variant_b,2023-01-06 15:00:26,purchase_completed,Iceland,desktop,35-44,True
1017692,550,variant_b,2023-01-06 15:00:37,purchase_started,Iceland,desktop,35-44,True
1018034,679,variant_b,2023-01-19 08:00:00,page_view,Germany,desktop,35-44,True
1018034,679,variant_b,2023-01-19 08:00:25,purchase_completed,Germany,desktop,35-44,True
1018034,679,variant_b,2023-01-19 08:00:34,purchase_started,Germany,desktop,35-44,True
1018042,3847,variant_a,2023-01-27 04:00:00,page_view,UK,tablet,25-34,True
1018042,3847,variant_a,2023-01-27 04:00:16,purchase_completed,UK,tablet,25-34,True
1018042,3847,variant_a,2023-01-27 04:00:43,purchase_started,UK,tablet,25-34,True
1018397,3704,variant_a,2023-01-19 21:00:00,page_view,UK,mobile,25-34,True
1018397,3704,variant_a,2023-01-19 21:00:19,purchase_completed,UK,mobile,25-34,True
1018397,3704,variant_a,2023-01-19 21:00:46,purchase_started,UK,mobile,25-34,True
1018560,1902,variant_b,2023-01-03 17:00:00,page_view,Iceland,mobile,25-34,True
1018560,1902,variant_b,2023-01-03 17:00:10,purchase_completed,Iceland,mobile,25-34,True
1018560,1902,variant_b,2023-01-03 17:00:36,purchase_started,Iceland,mobile,25-34,True
1019229,1953,variant_a,2023-01-17 04:00:00,page_view,UK,mobile,35-44,True
1019229,1953,variant_a,2023-01-17 04:00:19,purchase_completed,UK,mobile,35-44,True
1019229,1953,variant_a,2023-01-17 04:00:33,purchase_started,UK,mobile,35-44,True
1019302,2890,variant_a,2023-01-25 16:00:00,page_view,UK,mobile,35-44,True
1019302,2890,variant_a,2023-01-25 16:00:10,purchase_completed,UK,mobile,35-44,True
1019302,2890,variant_a,2023-01-25 16:00:19,download_brochure,UK,mobile,35-44,True
1019302,2890,variant_a,2023-01-25 16:00:25,share_link,UK,mobile,35-44,True
1019302,2890,variant_a,2023-01-25 16:00:43,purchase_started,UK,mobile,35-44,True
1019309,4742,variant_b,2023-01-21 09:00:00,page_view,UK,desktop,35-44,True
1019309,4742,variant_b,2023-01-21 09:00:06,purchase_completed,UK,desktop,35-44,True
1019309,4742,variant_b,2023-01-21 09:00:34,purchase_started,UK,desktop,35-44,True
1019422,1296,variant_b,2023-01-14 09:00:00,page_view,France,mobile,35-44,True
1019422,1296,variant_b,2023-01-14 09:00:21,purchase_completed,France,mobile,35-44,True
1019422,1296,variant_b,2023-01-14 09:00:47,purchase_started,France,mobile,35-44,True
1019560,4433,variant_a,2023-01-10 08:00:00,page_view,Germany,desktop,55+,True
1019560,4433,variant_a,2023-01-10 08:00:10,purchase_completed,Germany,desktop,55+,True
1019560,4433,variant_a,2023-01-10 08:00:12,download_brochure,Germany,desktop,55+,True
1019560,4433,variant_a,2023-01-10 08:00:38,purchase_started,Germany,desktop,55+,True
1019641,3928,variant_b,2023-01-16 15:00:00,page_view,Iceland,desktop,35-44,True
1019641,3928,variant_b,2023-01-16 15:00:05,purchase_completed,Iceland,desktop,35-44,True
1019641,3928,variant_b,2023-01-16 15:00:34,purchase_started,Iceland,desktop,35-44,True
1019684,4782,variant_b,2023-01-20 21:00:00,page_view,France,tablet,18-24,True
1019684,4782,variant_b,2023-01-20 21:00:22,purchase_completed,France,tablet,18-24,True
1019684,4782,variant_b,2023-01-20 21:00:41,purchase_started,France,tablet,18-24,True
1019685,737,variant_b,2023-01-15 11:00:00,page_view,France,mobile,35-44,True
1019685,737,variant_b,2023-01-15 11:00:05,purchase_completed,France,mobile,35-44,True
1019685,737,variant_b,2023-01-15 11:00:20,purchase_started,France,mobile,35-44,True
1019802,66,variant_a,2023-01-09 14:00:00,page_view,France,desktop,35-44,True
1019802,66,variant_a,2023-01-09 14:00:08,purchase_completed,France,desktop,35-44,True
1019802,66,variant_a,2023-01-09 14:00:13,share_link,France,desktop,35-44,True
1019802,66,variant_a,2023-01-09 14:00:24,purchase_started,France,desktop,35-44,True
1019802,66,variant_a,2023-01-09 14:00:24,download_brochure,France,desktop,35-44,True
1020032,3377,variant_b,2023-01-20 14:00:00,page_view,Iceland,tablet,25-34,True
1020032,3377,variant_b,2023-01-20 14:00:17,purchase_completed,Iceland,tablet,25-34,True
