user_id,variant,country,device,age_group
2881,variant_b,Iceland,desktop,45-54
2882,variant_a,Iceland,desktop,35-44
2883,variant_b,Germany,tablet,45-54
2884,variant_b,UK,mobile,35-44
2885,variant_a,Iceland,mobile,18-24
2886,variant_b,Germany,desktop,35-44
2887,variant_a,Iceland,desktop,45-54
2888,variant_a,Iceland,tablet,35-44
2889,variant_b,Germany,mobile,45-54
2890,variant_a,UK,mobile,35-44
2891,variant_a,Iceland,desktop,25-34
2892,variant_a,France,mobile,35-44
2893,variant_b,Germany,desktop,55+
2894,variant_a,Iceland,mobile,18-24
2895,variant_b,Iceland,mobile,25-34
2896,variant_b,UK,mobile,55+
2897,variant_a,Iceland,mobile,55+
2898,variant_b,Iceland,desktop,45-54
2899,variant_b,Iceland,desktop,35-44
2900,variant_b,Iceland,mobile,45-54
2901,variant_b,Germany,tablet,18-24
2902,variant_a,Iceland,desktop,18-24
2903,variant_a,Iceland,mobile,25-34
2904,variant_a,France,desktop,18-24
2905,variant_a,France,tablet,35-44
2906,variant_a,France,desktop,35-44
2907,variant_b,Iceland,desktop,35-44
2908,variant_a,Germany,mobile,35-44
2909,variant_b,France,desktop,55+
2910,variant_b,Germany,desktop,45-54
2911,variant_b,UK,desktop,25-34
2912,variant_a,Germany,desktop,35-44
2913,variant_b,UK,desktop,25-34
2914,variant_b,UK,desktop,25-34
2915,variant_a,France,desktop,18-24
2916,variant_a,France,mobile,18-24
2917,variant_a,Iceland,mobile,18-24
2918,variant_b,Iceland,tablet,35-44
2919,variant_a,France,desktop,35-44
2920,variant_a,Germany,desktop,18-24
2921,variant_b,UK,desktop,35-44
2922,variant_a,UK,mobile,18-24
2923,variant_a,Iceland,mobile,18-24
2924,variant_a,Germany,desktop,25-34
2925,variant_a,France,desktop,35-44
2926,variant_a,Iceland,desktop,25-34
2927,variant_a,Iceland,desktop,45-54
2928,variant_a,Iceland,desktop,25-34
2929,variant_b,UK,mobile,45-54
2930,variant_b,Iceland,mobile,35-44
2931,variant_b,Iceland,desktop,25-34
2932,variant_a,Iceland,mobile,45-54
2933,variant_b,France,desktop,55+
2934,variant_b,UK,tablet,25-34
2935,variant_b,Iceland,desktop,35-44
2936,variant_b,Iceland,desktop,45-54
2937,variant_a,France,desktop,35-44
2938,variant_b,Germany,desktop,45-54
2939,variant_a,Iceland,desktop,35-44
2940,variant_a,Germany,desktop,35-44
2941,variant_a,UK,desktop,25-34
2942,variant_a,France,mobile,18-24
2943,variant_b,UK,mobile,25-34
2944,variant_a,Iceland,tablet,35-44
2945,variant_b,Iceland,tablet,25-34
2946,variant_a,Iceland,mobile,18-24
2947,variant_b,Germany,desktop,18-24
2948,variant_b,Iceland,mobile,35-44
2949,variant_b,France,desktop,35-44
2950,variant_a,UK,desktop,25-34
2951,variant_b,France,tablet,25-34
2952,variant_a,Iceland,desktop,35-44
2953,variant_a,UK,mobile,25-34
2954,variant_a,Germany,desktop,25-34
2955,variant_b,France,mobile,25-34
2956,variant_a,Germany,mobile,35-44
2957,variant_b,France,tablet,55+
2958,variant_b,Iceland,desktop,35-44
2959,variant_b,Germany,mobile,45-54
2960,variant_b,France,mobile,35-44
2961,variant_a,Iceland,desktop,25-34
2962,variant_b,Germany,desktop,25-34
2963,variant_b,Iceland,mobile,25-34
2964,variant_b,Germany,mobile,25-34
2965,variant_a,Germany,desktop,25-34
2966,variant_a,Iceland,desktop,35-44
2967,variant_a,Iceland,desktop,35-44
2968,variant_b,Germany,tablet,18-24
2969,variant_b,UK,mobile,25-34
2970,variant_a,Germany,desktop,55+
2971,variant_a,UK,desktop,25-34
2972,variant_a,UK,mobile,25-34
2973,variant_b,Germany,desktop,35-44
2974,variant_b,UK,mobile,18-24
2975,variant_a,Germany,desktop,25-34
2976,variant_b,UK,desktop,35-44
2977,variant_a,Iceland,tablet,35-44
2978,variant_a,Iceland,mobile,18-24
2979,variant_b,Iceland,mobile,45-54
2980,variant_a,Iceland,desktop,25-34
2981,variant_b,France,desktop,35-44
2982,variant_a,France,mobile,18-24
2983,variant_a,Iceland,tablet,35-44
2984,variant_a,UK,tablet,18-24
2985,variant_b,France,desktop,18-24
2986,variant_b,Iceland,desktop,18-24
2987,variant_b,Germany,mobile,45-54
2988,variant_a,Iceland,mobile,45-54
2989,variant_b,France,desktop,25-34
2990,variant_b,France,desktop,45-54
2991,variant_b,UK,desktop,25-34
2992,variant_b,UK,desktop,35-44
2993,variant_b,Iceland,mobile,45-54
2994,variant_b,France,desktop,18-24
2995,variant_a,UK,mobile,18-24
2996,variant_a,Iceland,mobile,25-34
2997,variant_a,Iceland,mobile,18-24
2998,variant_b,France,mobile,45-54
2999,variant_b,UK,desktop,25-34
3000,variant_a,UK,mobile,55+
3001,variant_b,France,desktop,45-54
3002,variant_b,Iceland,desktop,35-44
3003,variant_b,France,desktop,35-44
3004,variant_a,Iceland,desktop,25-34
3005,variant_a,UK,mobile,25-34
3006,variant_a,Iceland,desktop,25-34
3007,variant_a,Iceland,mobile,18-24
3008,variant_b,UK,desktop,45-54
3009,variant_b,UK,tablet,55+
3010,variant_b,Germany,desktop,25-34
3011,variant_a,Iceland,desktop,35-44
3012,variant_b,Iceland,desktop,35-44
3013,variant_a,France,mobile,18-24
3014,variant_b,Germany,desktop,25-34
3015,variant_a,UK,desktop,35-44
3016,variant_a,UK,desktop,35-44
3017,variant_a,Germany,mobile,55+
3018,variant_a,Germany,mobile,25-34
3019,variant_b,France,desktop,35-44
3020,variant_a,France,desktop,45-54
3021,variant_a,Germany,desktop,45-54
3022,variant_b,Iceland,desktop,25-34
3023,variant_b,Iceland,desktop,25-34
3024,variant_b,Iceland,mobile,25-34
3025,variant_a,Iceland,tablet,25-34
3026,variant_a,Iceland,desktop,18-24
3027,variant_b,Germany,desktop,35-44
3028,variant_b,Iceland,desktop,35-44
3029,variant_b,UK,desktop,55+
3030,variant_a,France,desktop,45-54
3031,variant_b,UK,desktop,45-54
3032,variant_b,Iceland,desktop,18-24
3033,variant_a,Germany,desktop,25-34
3034,variant_a,Iceland,desktop,25-34
3035,variant_a,Iceland,desktop,25-34
3036,variant_a,UK,mobile,35-44
3037,variant_a,France,desktop,45-54
3038,variant_a,UK,desktop,45-54
3039,variant_b,UK,desktop,25-34
3040,variant_b,UK,mobile,25-34
3041,variant_b,France,desktop,35-44
3042,variant_b,France,desktop,18-24
3043,variant_a,Iceland,desktop,18-24
3044,variant_a,UK,desktop,25-34
3045,variant_b,Iceland,desktop,45-54
3046,variant_b,Germany,desktop,18-24
3047,variant_a,France,tablet,25-34
3048,variant_b,UK,desktop,35-44
3049,variant_a,France,desktop,35-44
3050,variant_a,Germany,tablet,18-24
3051,variant_b,Iceland,mobile,35-44
3052,variant_a,Iceland,mobile,18-24
3053,variant_a,UK,desktop,35-44
3054,variant_b,Germany,tablet,25-34
3055,variant_a,Iceland,desktop,18-24
3056,variant_b,UK,desktop,18-24
3057,variant_b,France,desktop,25-34
3058,variant_b,France,desktop,35-44
3059,variant_b,UK,mobile,18-24
3060,variant_a,Iceland,mobile,18-24
3061,variant_a,Germany,mobile,18-24
3062,variant_b,Iceland,desktop,55+
3063,variant_a,UK,desktop,35-44
3064,variant_a,Iceland,desktop,35-44
3065,variant_b,Germany,desktop,25-34
3066,variant_a,UK,desktop,25-34
3067,variant_b,Germany,desktop,25-34
3068,variant_b,France,mobile,45-54
3069,variant_a,Iceland,desktop,35-44
3070,variant_b,Iceland,desktop,25-34
3071,variant_b,Iceland,desktop,55+
3072,variant_a,UK,mobile,45-54
3073,variant_a,Iceland,desktop,35-44
3074,variant_a,Iceland,mobile,55+
3075,variant_a,Iceland,desktop,45-54
3076,variant_b,UK,desktop,35-44
3077,variant_a,UK,mobile,45-54
3078,variant_a,Iceland,desktop,35-44
3079,variant_a,France,desktop,35-44
3080,variant_b,Germany,mobile,45-54
3081,variant_b,Iceland,desktop,25-34
3082,variant_a,Germany,mobile,18-24
3083,variant_a,Germany,desktop,55+
3084,variant_b,Germany,desktop,18-24
3085,variant_b,Iceland,tablet,25-34
3086,variant_a,UK,mobile,45-54
3087,variant_a,Germany,mobile,45-54
3088,variant_b,UK,desktop,25-34
3089,variant_b,UK,desktop,25-34
3090,variant_a,Iceland,desktop,35-44
3091,variant_a,UK,tablet,18-24
3092,variant_a,Iceland,desktop,18-24
3093,variant_a,Germany,desktop,35-44
3094,variant_b,Germany,mobile,55+
3095,variant_b,Iceland,desktop,35-44
3096,variant_a,Iceland,desktop,35-44
3097,variant_a,Iceland,desktop,35-44
3098,variant_b,Iceland,tablet,55+
3099,variant_a,Iceland,desktop,35-44
3100,variant_a,UK,desktop,18-24
3101,variant_a,France,mobile,55+
3102,variant_b,Iceland,desktop,25-34
3103,variant_a,France,desktop,25-34
3104,variant_b,France,desktop,25-34
3105,variant_b,Germany,mobile,25-34
3106,variant_a,Germany,desktop,45-54
3107,variant_b,UK,desktop,25-34
3108,variant_a,France,desktop,25-34
3109,variant_a,France,desktop,18-24
3110,variant_b,Iceland,mobile,18-24
3111,variant_a,Iceland,desktop,25-34
3112,variant_b,Iceland,desktop,25-34
3113,variant_b,UK,desktop,25-34
3114,variant_b,Iceland,tablet,45-54
3115,variant_b,France,desktop,25-34
3116,variant_b,France,mobile,18-24
3117,variant_b,Iceland,mobile,25-34
3118,variant_a,UK,desktop,55+
3119,variant_b,Germany,desktop,45-54
3120,variant_a,Iceland,mobile,55+
3121,variant_a,Iceland,desktop,35-44
3122,variant_a,UK,desktop,18-24
3123,variant_a,Iceland,mobile,25-34
3124,variant_b,Germany,mobile,45-54
3125,variant_a,Iceland,desktop,18-24
3126,variant_b,Iceland,desktop,35-44
3127,variant_a,France,mobile,18-24
3128,variant_a,UK,tablet,25-34
3129,variant_b,Iceland,mobile,55+
3130,variant_a,Iceland,desktop,35-44
3131,variant_a,UK,mobile,45-54
3132,variant_b,France,mobile,45-54
3133,variant_a,UK,desktop,55+
3134,variant_a,France,tablet,25-34
3135,variant_a,UK,desktop,55+
3136,variant_b,Iceland,desktop,55+
3137,variant_b,UK,tablet,25-34
3138,variant_a,UK,mobile,25-34
3139,variant_b,Iceland,mobile,35-44
3140,variant_a,Germany,mobile,35-44
3141,variant_a,France,desktop,45-54
3142,variant_a,Germany,desktop,25-34
3143,variant_b,UK,tablet,45-54
3144,variant_b,Germany,desktop,18-24
3145,variant_a,Iceland,tablet,35-44
3146,variant_a,Iceland,mobile,25-34
3147,variant_b,Iceland,tablet,25-34
3148,variant_b,Iceland,desktop,18-24
3149,variant_a,Iceland,desktop,55+
3150,variant_a,Germany,desktop,35-44
3151,variant_a,Germany,desktop,25-34
3152,variant_a,Iceland,desktop,18-24
3153,variant_a,Iceland,tablet,45-54
3154,variant_b,Iceland,tablet,25-34
3155,variant_b,Germany,desktop,35-44
3156,variant_a,France,desktop,18-24
3157,variant_b,Iceland,mobile,35-44
3158,variant_b,Iceland,desktop,55+
3159,variant_b,Iceland,desktop,55+
3160,variant_a,Iceland,desktop,18-24
3161,variant_a,Iceland,desktop,55+
3162,variant_a,Germany,mobile,45-54
3163,variant_b,France,tablet,18-24
3164,variant_a,UK,desktop,25-34
3165,variant_b,UK,tablet,55+
3166,variant_a,Iceland,tablet,25-34
3167,variant_b,UK,mobile,18-24
3168,variant_a,UK,desktop,25-34
3169,variant_a,Iceland,tablet,55+
3170,variant_b,Iceland,desktop,18-24
3171,variant_a,France,desktop,25-34
3172,variant_a,Iceland,mobile,45-54
3173,variant_b,Iceland,mobile,25-34
3174,variant_b,Iceland,desktop,18-24
3175,variant_b,Iceland,desktop,18-24
3176,variant_b,Iceland,desktop,18-24
3177,variant_a,Germany,tablet,35-44
3178,variant_b,Iceland,mobile,35-44
3179,variant_a,Iceland,mobile,35-44
3180,variant_b,Germany,mobile,18-24
3181,variant_a,Iceland,mobile,18-24
3182,variant_b,Iceland,desktop,35-44
3183,variant_a,Iceland,desktop,25-34
3184,variant_a,Iceland,mobile,25-34
3185,variant_a,Germany,desktop,55+
3186,variant_b,Iceland,tablet,55+
3187,variant_a,UK,desktop,25-34
3188,variant_a,France,mobile,55+
3189,variant_a,UK,desktop,18-24
3190,variant_b,Iceland,mobile,25-34
3191,variant_b,UK,desktop,25-34
3192,variant_b,Iceland,mobile,35-44
3193,variant_a,Germany,desktop,18-24
3194,variant_a,Iceland,desktop,35-44
3195,variant_a,France,mobile,45-54
3196,variant_a,France,mobile,55+
3197,variant_b,UK,mobile,35-44
3198,variant_b,Iceland,desktop,35-44
3199,variant_b,France,mobile,25-34
3200,variant_b,Iceland,desktop,18-24
3201,variant_a,France,mobile,35-44
3202,variant_b,Iceland,mobile,25-34
3203,variant_a,Iceland,desktop,25-34
3204,variant_b,Iceland,mobile,25-34
3205,variant_b,Iceland,desktop,18-24
3206,variant_a,UK,desktop,55+
3207,variant_a,Iceland,tablet,25-34
3208,variant_a,Iceland,desktop,25-34
3209,variant_a,UK,desktop,35-44
3210,variant_b,Germany,mobile,55+
3211,variant_a,France,desktop,45-54
3212,variant_a,Iceland,mobile,25-34
3213,variant_a,UK,mobile,25-34
3214,variant_b,UK,desktop,55+
3215,variant_b,UK,desktop,45-54
3216,variant_a,Iceland,desktop,35-44
3217,variant_b,Germany,tablet,25-34
3218,variant_b,Iceland,desktop,25-34
3219,variant_a,Germany,mobile,25-34
3220,variant_a,UK,mobile,18-24
3221,variant_a,Iceland,desktop,55+
3222,variant_b,Iceland,desktop,35-44
3223,variant_a,Germany,mobile,25-34
3224,variant_a,Iceland,desktop,35-44
3225,variant_b,France,mobile,18-24
3226,variant_b,Iceland,mobile,18-24
3227,variant_b,UK,desktop,25-34
3228,variant_b,UK,desktop,25-34
3229,variant_a,France,mobile,45-54
3230,variant_a,France,mobile,25-34
3231,variant_b,UK,mobile,18-24
3232,variant_a,France,mobile,25-34
3233,variant_a,Germany,mobile,25-34
3234,variant_a,Germany,tablet,25-34
3235,variant_b,UK,desktop,35-44
3236,variant_a,Iceland,desktop,45-54
3237,variant_a,UK,desktop,25-34
3238,variant_b,Germany,desktop,25-34
3239,variant_a,Iceland,desktop,35-44
3240,variant_a,UK,mobile,25-34
3241,variant_a,Iceland,desktop,35-44
3242,variant_a,France,desktop,35-44
3243,variant_a,Iceland,desktop,25-34
3244,variant_b,UK,desktop,55+
3245,variant_b,UK,desktop,45-54
3246,variant_b,UK,desktop,25-34
3247,variant_b,Iceland,desktop,55+
3248,variant_a,Iceland,tablet,35-44
3249,variant_b,UK,desktop,18-24
3250,variant_a,Iceland,desktop,25-34
3251,variant_a,Germany,desktop,35-44
3252,variant_b,UK,desktop,18-24
3253,variant_b,France,mobile,25-34
3254,variant_b,UK,mobile,35-44
3255,variant_a,Germany,mobile,18-24
3256,variant_b,Iceland,mobile,35-44
3257,variant_b,Iceland,desktop,25-34
3258,variant_b,Iceland,desktop,25-34
3259,variant_a,UK,desktop,45-54
3260,variant_a,UK,mobile,18-24
3261,variant_b,Iceland,desktop,25-34
3262,variant_a,UK,desktop,25-34
3263,variant_a,UK,desktop,18-24
3264,variant_a,UK,tablet,25-34
3265,variant_a,Iceland,desktop,35-44
3266,variant_a,France,desktop,35-44
3267,variant_b,UK,desktop,18-24
3268,variant_b,UK,desktop,45-54
3269,variant_b,France,mobile,18-24
3270,variant_a,UK,tablet,25-34
3271,variant_b,Iceland,desktop,55+
3272,variant_b,France,desktop,35-44
3273,variant_a,Iceland,desktop,18-24
3274,variant_a,Iceland,mobile,18-24
3275,variant_a,France,desktop,35-44
3276,variant_a,Germany,desktop,25-34
3277,variant_a,Iceland,mobile,55+
3278,variant_a,UK,mobile,45-54
3279,variant_a,Iceland,mobile,35-44
3280,variant_a,UK,desktop,18-24
3281,variant_a,Iceland,desktop,55+
3282,variant_b,Iceland,desktop,25-34
3283,variant_b,Iceland,desktop,25-34
3284,variant_b,Germany,desktop,35-44
3285,variant_b,Iceland,desktop,55+
3286,variant_b,UK,mobile,55+
3287,variant_b,Iceland,tablet,55+
3288,variant_a,Germany,tablet,25-34
3289,variant_a,Iceland,desktop,25-34
3290,variant_b,Iceland,desktop,18-24
3291,variant_b,UK,mobile,55+
3292,variant_a,UK,desktop,18-24
3293,variant_b,Iceland,desktop,45-54
3294,variant_b,Iceland,mobile,55+
3295,variant_a,Iceland,desktop,35-44
3296,variant_a,Germany,tablet,18-24
3297,variant_a,Iceland,tablet,18-24
3298,variant_a,France,tablet,25-34
3299,variant_a,Germany,mobile,25-34
3300,variant_b,UK,mobile,18-24
3301,variant_a,Germany,desktop,35-44
3302,variant_a,UK,desktop,35-44
3303,variant_a,UK,desktop,25-34
3304,variant_a,UK,desktop,35-44
3305,variant_a,UK,desktop,18-24
3306,variant_a,Iceland,desktop,45-54
3307,variant_a,Germany,mobile,25-34
3308,variant_b,Iceland,desktop,35-44
3309,variant_a,Iceland,desktop,55+
3310,variant_b,UK,mobile,25-34
3311,variant_b,UK,desktop,25-34
3312,variant_a,UK,mobile,25-34
3313,variant_a,Germany,desktop,55+
3314,variant_a,Germany,desktop,55+
3315,variant_b,Iceland,mobile,35-44
3316,variant_b,Iceland,mobile,35-44
3317,variant_b,Iceland,desktop,25-34
3318,variant_b,UK,desktop,55+
3319,variant_a,France,desktop,18-24
3320,variant_a,Iceland,mobile,18-24
3321,variant_b,UK,desktop,25-34
3322,variant_b,France,desktop,25-34
3323,variant_b,Iceland,desktop,35-44
3324,variant_a,UK,mobile,55+
3325,variant_a,UK,mobile,25-34
3326,variant_b,UK,mobile,35-44
3327,variant_b,France,desktop,35-44
3328,variant_b,Iceland,desktop,35-44
3329,variant_a,Germany,desktop,25-34
3330,variant_b,France,desktop,35-44
3331,variant_a,France,desktop,18-24
3332,variant_b,UK,desktop,35-44
3333,variant_b,Iceland,desktop,25-34
3334,variant_a,Iceland,desktop,35-44
3335,variant_a,Iceland,desktop,18-24
3336,variant_b,Iceland,desktop,25-34
3337,variant_a,Iceland,desktop,35-44
3338,variant_a,UK,mobile,35-44
3339,variant_a,UK,mobile,25-34
3340,variant_b,Iceland,mobile,25-34
3341,variant_a,Iceland,desktop,55+
3342,variant_b,Iceland,mobile,18-24
3343,variant_a,Germany,desktop,18-24
3344,variant_a,UK,desktop,25-34
3345,variant_b,Iceland,desktop,18-24
3346,variant_b,Iceland,tablet,18-24
3347,variant_a,Germany,desktop,35-44
3348,variant_a,Germany,mobile,25-34
3349,variant_a,UK,desktop,35-44
3350,variant_b,UK,mobile,25-34
3351,variant_b,Iceland,desktop,35-44
3352,variant_a,Germany,mobile,25-34
3353,variant_b,Iceland,mobile,25-34
3354,variant_a,Germany,mobile,25-34
3355,variant_a,UK,desktop,25-34
3356,variant_b,Iceland,desktop,18-24
3357,variant_a,Iceland,desktop,25-34
3358,variant_b,Iceland,desktop,45-54
3359,variant_a,France,mobile,25-34
3360,variant_a,France,desktop,45-54
3361,variant_a,Germany,desktop,18-24
3362,variant_b,France,mobile,45-54
3363,variant_b,Iceland,desktop,18-24
3364,variant_a,Iceland,desktop,55+
3365,variant_b,Iceland,mobile,55+
3366,variant_a,Iceland,mobile,35-44
3367,variant_a,Iceland,desktop,45-54
3368,variant_b,Germany,desktop,45-54
3369,variant_a,UK,tablet,25-34
3370,variant_b,Iceland,desktop,55+
3371,variant_b,Iceland,desktop,25-34
3372,variant_b,Iceland,desktop,35-44
3373,variant_a,UK,desktop,55+
3374,variant_a,Germany,mobile,45-54
3375,variant_b,France,mobile,25-34
3376,variant_a,UK,desktop,35-44
3377,variant_b,Iceland,tablet,25-34
3378,variant_b,Iceland,desktop,25-34
3379,variant_b,UK,desktop,35-44
3380,variant_b,UK,desktop,35-44
3381,variant_b,Iceland,desktop,55+
3382,variant_a,UK,desktop,35-44
3383,variant_a,UK,desktop,18-24
3384,variant_a,France,desktop,35-44
3385,variant_a,UK,desktop,18-24
3386,variant_a,Iceland,desktop,35-44
3387,variant_b,Iceland,mobile,45-54
3388,variant_a,Germany,desktop,45-54
3389,variant_a,UK,mobile,35-44
3390,variant_b,UK,desktop,25-34
3391,variant_a,Germany,desktop,25-34
3392,variant_b,France,desktop,45-54
3393,variant_b,Germany,desktop,18-24
3394,variant_b,France,mobile,25-34
3395,variant_b,Iceland,mobile,55+
3396,variant_b,France,desktop,25-34
3397,variant_a,UK,desktop,18-24
3398,variant_b,Iceland,tablet,35-44
3399,variant_b,France,mobile,25-34
3400,variant_b,Iceland,desktop,35-44
3401,variant_b,UK,desktop,55+
3402,variant_b,Iceland,desktop,35-44
3403,variant_b,France,mobile,35-44
3404,variant_a,France,mobile,45-54
3405,variant_b,Germany,tablet,18-24
3406,variant_a,UK,mobile,25-34
3407,variant_a,France,desktop,25-34
3408,variant_a,UK,desktop,45-54
3409,variant_a,UK,desktop,18-24
3410,variant_a,UK,desktop,55+
3411,variant_b,UK,mobile,45-54
3412,variant_a,UK,mobile,18-24
3413,variant_a,Iceland,desktop,25-34
3414,variant_b,Iceland,mobile,35-44
3415,variant_b,Germany,desktop,18-24
3416,variant_b,Iceland,desktop,35-44
3417,variant_b,Germany,desktop,18-24
3418,variant_a,Iceland,desktop,25-34
3419,variant_a,UK,desktop,35-44
3420,variant_b,Germany,mobile,25-34
3421,variant_b,Iceland,desktop,35-44
3422,variant_b,Iceland,mobile,55+
3423,variant_b,Germany,desktop,35-44
3424,variant_b,Iceland,mobile,45-54
3425,variant_b,UK,mobile,35-44
3426,variant_a,Iceland,desktop,55+
3427,variant_b,UK,desktop,18-24
3428,variant_a,Iceland,desktop,45-54
3429,variant_a,Germany,desktop,35-44
3430,variant_a,France,mobile,35-44
3431,variant_a,Germany,desktop,25-34
3432,variant_b,UK,desktop,18-24
3433,variant_a,Germany,mobile,55+
3434,variant_a,Iceland,desktop,18-24
3435,variant_b,Iceland,desktop,55+
3436,variant_b,Iceland,desktop,18-24
3437,variant_a,France,desktop,35-44
3438,variant_b,Iceland,mobile,25-34
3439,variant_b,Iceland,desktop,25-34
3440,variant_a,Iceland,desktop,18-24
3441,variant_a,Germany,mobile,45-54
3442,variant_b,Iceland,mobile,45-54
3443,variant_a,Iceland,desktop,18-24
3444,variant_a,Iceland,desktop,25-34
3445,variant_a,Iceland,desktop,45-54
3446,variant_a,France,desktop,25-34
3447,variant_b,France,desktop,25-34
3448,variant_a,Germany,desktop,25-34
3449,variant_a,Germany,desktop,55+
3450,variant_b,Iceland,desktop,35-44
3451,variant_b,UK,desktop,18-24
3452,variant_a,UK,mobile,45-54
3453,variant_a,France,desktop,18-24
3454,variant_a,UK,desktop,25-34
3455,variant_b,Iceland,desktop,35-44
3456,variant_a,Iceland,desktop,45-54
3457,variant_a,Germany,desktop,35-44
3458,variant_a,Germany,desktop,25-34
3459,variant_b,Iceland,mobile,35-44
3460,variant_a,Iceland,desktop,55+
3461,variant_b,France,desktop,25-34
3462,variant_a,Germany,desktop,35-44
3463,variant_b,Iceland,desktop,25-34
3464,variant_b,France,desktop,35-44
3465,variant_a,France,desktop,18-24
3466,variant_b,Iceland,desktop,25-34
3467,variant_a,UK,desktop,55+
3468,variant_a,Germany,mobile,25-34
3469,variant_b,UK,mobile,45-54
3470,variant_a,Iceland,desktop,45-54
3471,variant_b,France,desktop,45-54
3472,variant_b,Iceland,desktop,45-54
3473,variant_b,Iceland,desktop,25-34
3474,variant_a,UK,mobile,45-54
3475,variant_a,France,desktop,55+
3476,variant_b,Germany,desktop,25-34
3477,variant_b,Germany,desktop,18-24
3478,variant_b,Iceland,tablet,45-54
3479,variant_a,Iceland,desktop,18-24
3480,variant_b,Germany,desktop,25-34
3481,variant_a,UK,desktop,45-54
3482,variant_b,UK,mobile,45-54
3483,variant_b,Germany,desktop,25-34
3484,variant_a,Iceland,mobile,25-34
3485,variant_b,France,mobile,25-34
3486,variant_b,Iceland,mobile,18-24
3487,variant_a,France,desktop,18-24
3488,variant_a,Germany,tablet,25-34
3489,variant_b,UK,desktop,35-44
3490,variant_b,France,desktop,35-44
3491,variant_b,UK,desktop,18-24
3492,variant_b,Iceland,desktop,35-44
3493,variant_a,UK,desktop,25-34
3494,variant_b,UK,mobile,18-24
3495,variant_a,Iceland,desktop,18-24
3496,variant_a,Iceland,desktop,35-44
3497,variant_a,Iceland,desktop,35-44
3498,variant_a,UK,desktop,25-34
3499,variant_b,France,mobile,18-24
3500,variant_b,Germany,mobile,45-54
3501,variant_a,Iceland,mobile,25-34
3502,variant_a,France,tablet,18-24
3503,variant_b,Germany,mobile,18-24
3504,variant_b,UK,desktop,45-54
3505,variant_a,Iceland,mobile,25-34
3506,variant_b,Iceland,desktop,25-34
3507,variant_a,UK,mobile,25-34
3508,variant_b,Iceland,desktop,45-54
3509,variant_a,France,desktop,18-24
3510,variant_b,Iceland,desktop,55+
3511,variant_b,Germany,tablet,35-44
3512,variant_a,Iceland,desktop,18-24
3513,variant_a,Iceland,desktop,55+
3514,variant_a,Germany,desktop,35-44
3515,variant_a,Iceland,desktop,18-24
3516,variant_a,Iceland,desktop,35-44
3517,variant_a,Germany,desktop,35-44
3518,variant_a,France,mobile,35-44
3519,variant_b,Germany,mobile,35-44
3520,variant_a,UK,mobile,35-44
3521,variant_a,Germany,desktop,45-54
3522,variant_a,Germany,desktop,35-44
3523,variant_a,Iceland,desktop,45-54
3524,variant_a,Iceland,desktop,25-34
3525,variant_a,Iceland,mobile,35-44
3526,variant_a,Iceland,tablet,25-34
3527,variant_b,Germany,tablet,45-54
3528,variant_a,Germany,desktop,25-34
3529,variant_a,UK,mobile,45-54
3530,variant_b,Germany,mobile,18-24
3531,variant_a,France,mobile,45-54
3532,variant_b,Germany,mobile,45-54
3533,variant_b,France,desktop,45-54
3534,variant_a,UK,mobile,25-34
3535,variant_b,Germany,tablet,35-44
3536,variant_b,France,mobile,45-54
3537,variant_b,Iceland,mobile,35-44
3538,variant_b,France,mobile,18-24
3539,variant_b,UK,desktop,25-34
3540,variant_a,UK,desktop,45-54
3541,variant_b,Germany,desktop,25-34
3542,variant_b,Iceland,mobile,55+
3543,variant_a,Iceland,desktop,25-34
3544,variant_a,Iceland,mobile,18-24
3545,variant_a,Iceland,mobile,35-44
3546,variant_b,Iceland,mobile,55+
3547,variant_a,Iceland,mobile,35-44
3548,variant_a,Germany,mobile,25-34
3549,variant_b,Iceland,mobile,25-34
3550,variant_b,UK,desktop,55+
3551,variant_a,Germany,desktop,35-44
3552,variant_a,Iceland,mobile,18-24
3553,variant_a,Iceland,desktop,18-24
3554,variant_b,UK,desktop,25-34
3555,variant_a,UK,desktop,18-24
3556,variant_b,Iceland,mobile,25-34
3557,variant_a,Iceland,desktop,35-44
3558,variant_a,UK,desktop,45-54
3559,variant_b,Germany,mobile,45-54
3560,variant_b,Iceland,mobile,18-24
3561,variant_a,Iceland,desktop,25-34
3562,variant_a,Iceland,desktop,18-24
3563,variant_b,Iceland,desktop,35-44
3564,variant_b,Iceland,mobile,35-44
3565,variant_a,France,desktop,55+
3566,variant_a,UK,desktop,18-24
3567,variant_b,Iceland,desktop,35-44
3568,variant_b,UK,desktop,35-44
3569,variant_a,Iceland,tablet,18-24
3570,variant_a,UK,desktop,18-24
3571,variant_a,Iceland,desktop,35-44
3572,variant_b,Iceland,tablet,45-54
3573,variant_a,Iceland,desktop,25-34
3574,variant_a,Iceland,desktop,35-44
3575,variant_a,Germany,mobile,25-34
3576,variant_a,France,desktop,35-44
3577,variant_b,Iceland,mobile,18-24
3578,variant_b,UK,mobile,35-44
3579,variant_b,UK,desktop,18-24
3580,variant_a,Iceland,desktop,18-24
3581,variant_a,UK,desktop,35-44
3582,variant_b,France,desktop,45-54
3583,variant_a,Iceland,desktop,25-34
3584,variant_b,UK,mobile,25-34
3585,variant_b,Iceland,desktop,25-34
3586,variant_a,UK,mobile,55+
3587,variant_b,Germany,desktop,55+
3588,variant_a,Iceland,tablet,35-44
